*P 1
*P OK
*X;4;013;16;0;181;1
*X;4;013;16;0;177;1
*X;4;013;16;0;174;1
*X;4;013;16;0;178;1
*X;4;013;16;0;178;1
*X;4;013;16;0;178;1
*X;4;013;16;0;178;1
*X;4;013;16;0;179;1
*X;4;013;16;0;178;1
*X;4;013;16;0;180;1
*X;4;013;16;0;177;1
*X;4;013;16;0;175;1
*X;4;013;16;0;179;1
*X;4;013;16;0;179;1
*X;4;013;16;0;177;1
*X;4;013;16;0;177;1
*X;4;013;16;0;180;1
*X;4;013;16;0;178;1
*X;4;013;16;0;178;1
*X;4;013;16;0;177;1
*X;4;013;16;0;178;1
*X;4;013;16;0;178;1
*X;4;013;16;0;179;1
*X;4;013;16;0;177;1
*X;4;013;16;0;178;1
*X;4;013;16;0;180;1
*X;4;013;16;0;178;1
 6
*X;5;013; 6;0;177;1
*X;5;013; 6;0;177;1
*X;2;014; 6;0;181;1
*X;2;014; 6;0;164;1
*X;2;014; 6;0;132;1
*X;2;014; 6;0;098;1
*X;2;014; 6;0;063;1
*X;2;014; 6;0;032;1
*X;2;014; 6;0;005;1
*X;2;014; 6;0;000;1
*X;2;014; 6;0;000;1
*X;2;014; 6;0;000;1
*X;2;014; 6;0;037;0
*X;2;014; 6;0;133;0
*X;3;014; 6;0;167;0
*X;3;014; 6;0;166;0
*X;3;014; 6;0;167;0
*X;3;014; 6;0;165;0
*X;3;014; 6;0;165;0
*X;3;014; 6;0;167;0
*X;3;014; 6;0;165;0
*X;3;014; 6;0;164;0
*X;3;014; 6;0;167;0
*X;3;014; 6;0;166;0
*X;3;014; 6;0;167;0
*X;3;014; 6;0;168;0
*X;3;014; 6;0;166;0
*X;3;014; 6;0;168;0
*X;4;014; 6;0;162;0
*X;4;014; 6;0;163;0
*X;4;014; 6;0;166;0
*X;4;014; 6;0;161;0
*X;4;014; 6;0;163;0
*X;4;014; 6;0;165;0
*X;4;014; 6;0;162;0
*X;4;014; 6;0;164;0
*X;4;014; 6;0;165;0
*X;4;014; 6;0;165;0
*X;4;014; 6;0;165;0
*X;4;014; 6;0;165;0
*X;4;014; 6;0;167;0
*X;4;014; 6;0;166;0
*X;4;014; 6;0;165;0
*X;4;014; 6;0;168;0
*X;4;014; 6;0;166;0
*X;4;014; 6;0;165;0
*X;4;014; 6;0;167;0
*X;4;014; 6;0;166;0
*X;4;014; 6;0;166;0
*X;4;014; 6;0;165;0
*X;4;014; 6;0;165;0
*X;4;014; 6;0;166;0
*X;4;014; 6;0;163;0
*X;4;014; 6;0;164;0
*X;4;014; 6;0;166;0
*X;4;014; 6;0;163;0
*X;4;014; 6;0;163;0
*X;4;014; 6;0;166;0
*X;4;014; 6;0;163;0
*X;4;014; 6;0;163;0
*X;4;014; 6;0;166;0
*X;4;014; 6;0;164;0
 3
*X;5;014; 3;0;164;0
*X;5;014; 3;0;166;0
*X;2;015; 3;0;165;0
*X;2;015; 3;0;165;0
*X;2;015; 3;0;166;0
*X;2;015; 3;0;166;0
*X;2;015; 3;0;166;0
*X;2;015; 3;0;167;0
*X;2;015; 3;0;166;0
*X;2;015; 3;0;137;0
*X;2;015; 3;0;107;0
*X;2;015; 3;0;077;0
*X;2;015; 3;0;052;0
*X;2;015; 3;0;023;0
*X;2;015; 3;0;004;0
*X;2;015; 3;0;000;0
*X;2;015; 3;0;000;0
*X;2;015; 3;0;000;0
*X;2;015; 3;0;052;1
*X;2;015; 3;0;142;1
*X;3;015; 3;0;141;1
*X;3;015; 3;0;143;1
*X;3;015; 3;0;145;1
*X;3;015; 3;0;143;1
*X;3;015; 3;0;143;1
*X;3;015; 3;0;142;1
*X;3;015; 3;0;142;1
*X;3;015; 3;0;142;1
*X;3;015; 3;0;139;1
*X;3;015; 3;0;141;1
*X;3;015; 3;0;141;1
*X;3;015; 3;0;140;1
*X;3;015; 3;0;141;1
*X;3;015; 3;0;141;1
*X;3;015; 3;0;142;1
*X;3;015; 3;0;144;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;142;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;148;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;144;1
*X;4;015; 3;0;144;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;148;1
*X;4;015; 3;0;147;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;149;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;145;1
*X;4;015; 3;0;144;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;142;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;148;1
*X;4;015; 3;0;146;1
*X;4;015; 3;0;146;1
10
*X;5;015;10;0;147;1
*X;5;015;10;0;146;1
*X;2;016;10;0;145;1
*X;2;016;10;0;144;1
*X;2;016;10;0;145;1
*X;2;016;10;0;146;1
*X;2;016;10;0;129;1
*X;2;016;10;0;106;1
*X;2;016;10;0;088;1
*X;2;016;10;0;065;1
*X;2;016;10;0;043;1
*X;2;016;10;0;021;1
*X;2;016;10;0;002;1
*X;2;016;10;0;000;1
*X;2;016;10;0;000;1
*X;2;016;10;0;000;1
*X;2;016;10;0;053;0
*X;2;016;10;0;149;0
*X;3;016;10;0;162;0
*X;3;016;10;0;160;0
*X;3;016;10;0;159;0
*X;3;016;10;0;161;0
*X;3;016;10;0;159;0
*X;3;016;10;0;161;0
*X;3;016;10;0;160;0
*X;3;016;10;0;159;0
*X;3;016;10;0;158;0
*X;3;016;10;0;161;0
*X;3;016;10;0;162;0
*X;3;016;10;0;161;0
*X;3;016;10;0;159;0
*X;3;016;10;0;161;0
*X;4;016;10;0;153;0
*X;4;016;10;0;154;0
*X;4;016;10;0;154;0
*X;4;016;10;0;154;0
*X;4;016;10;0;153;0
*X;4;016;10;0;153;0
*X;4;016;10;0;154;0
*X;4;016;10;0;154;0
*X;4;016;10;0;154;0
*X;4;016;10;0;152;0
*X;4;016;10;0;154;0
*X;4;016;10;0;154;0
*X;4;016;10;0;155;0
*X;4;016;10;0;152;0
*X;4;016;10;0;154;0
*X;4;016;10;0;154;0
*X;4;016;10;0;156;0
*X;4;016;10;0;151;0
*X;4;016;10;0;154;0
*X;4;016;10;0;154;0
*X;4;016;10;0;155;0
*X;4;016;10;0;151;0
*X;4;016;10;0;154;0
*X;4;016;10;0;154;0
*X;4;016;10;0;154;0
*X;4;016;10;0;152;0
*X;4;016;10;0;153;0
*X;4;016;10;0;154;0
*X;4;016;10;0;152;0
*X;4;016;10;0;153;0
*X;4;016;10;0;153;0
*X;4;016;10;0;154;0
*X;4;016;10;0;151;0
*X;4;016;10;0;154;0
*X;4;016;10;0;152;0
*X;4;016;10;0;154;0
 0
*X;5;016; 0;0;149;0
*X;5;016; 0;0;154;0
*X;2;017; 0;0;151;0
*X;2;017; 0;0;154;0
*X;2;017; 0;0;129;0
*P 0
*P OK
*X;2;017; 0;0;105;0
*X;2;017; 0;0;080;0
*X;2;017; 0;0;056;0
*X;2;017; 0;0;033;0
*X;2;017; 0;0;010;0
*X;6;017; 0;0;004;0
*X;6;017; 0;0;000;0
*X;6;017; 0;0;000;0
*X;6;017; 0;0;000;0
*X;6;017; 0;0;000;0
*X;6;017; 0;0;000;0
*X;6;017; 0;0;000;0
*X;6;017; 0;0;000;0
*X;6;017; 0;0;000;0
*X;6;017; 0;0;000;0
